Date,T2M,GWETROOT,PRECTOTCORR,LAT,LON
2005-02-01,25.22,0.71,5.27,-10.75,34.75
2005-02-01,23.22,0.66,5.27,-10.75,35.25
2005-02-01,23.11,0.65,5.27,-10.75,35.75
2005-02-01,22.88,0.66,5.27,-10.25,33.25
2005-02-01,22.26,0.71,5.27,-10.25,33.75
2005-02-01,26.32,0.75,5.27,-10.25,34.25
2005-02-01,24.44,0.75,5.27,-10.25,34.75
2005-02-01,22.63,0.76,5.27,-10.25,35.25
2005-02-01,22.91,0.76,5.27,-10.25,35.75
2005-02-01,22.12,0.63,5.27,-9.75,33.25
2005-02-01,23.42,0.66,5.27,-9.75,33.75
2005-02-01,23.04,0.69,5.27,-9.75,34.25
2005-02-01,21.4,0.8,5.27,-9.75,34.75
2005-02-01,21.53,0.86,5.27,-9.75,35.25
2005-02-01,23.33,0.83,5.27,-9.75,35.75
2005-02-01,20.82,0.59,5.27,-9.25,33.25
2005-02-01,20.64,0.71,5.27,-9.25,33.75
2005-02-01,19.85,0.72,5.27,-9.25,34.25
2005-02-01,19.67,0.81,5.27,-9.25,34.75
2005-02-01,21.25,0.84,5.27,-9.25,35.25
2005-02-01,23.76,0.79,5.27,-9.25,35.75
2005-03-01,27.48,0.41,0.0,-16.75,33.25
2005-03-01,27.42,0.45,0.0,-16.75,33.75
2005-03-01,27.59,0.52,0.0,-16.75,34.25
2005-03-01,27.61,0.56,0.0,-16.75,34.75
2005-03-01,26.91,0.58,1.05,-16.75,35.25
2005-03-01,25.78,0.58,3.16,-16.75,35.75
2005-03-01,27.83,0.49,0.0,-16.25,33.25
2005-03-01,27.73,0.48,0.0,-16.25,33.75
2005-03-01,27.14,0.5,0.0,-16.25,34.25
2005-03-01,26.56,0.57,0.0,-16.25,34.75
2005-03-01,25.26,0.64,1.05,-16.25,35.25
2005-03-01,23.86,0.66,3.16,-16.25,35.75
2005-03-01,27.15,0.5,0.0,-15.75,33.25
2005-03-01,26.43,0.49,0.0,-15.75,33.75
2005-03-01,24.9,0.55,2.11,-15.75,34.25
2005-03-01,24.5,0.59,1.05,-15.75,34.75
2005-03-01,23.99,0.64,1.05,-15.75,35.25
2005-03-01,23.29,0.69,2.64,-15.75,35.75
2005-03-01,26.05,0.46,0.0,-15.25,33.25
2005-03-01,23.75,0.61,0.0,-15.25,33.75
2005-03-01,21.87,0.71,2.11,-15.25,34.25
2005-03-01,22.8,0.69,1.05,-15.25,34.75
2005-03-01,24.1,0.67,0.0,-15.25,35.25
2005-03-01,24.49,0.67,0.0,-15.25,35.75
2005-03-01,24.55,0.49,0.0,-14.75,33.25
2005-03-01,21.47,0.71,0.0,-14.75,33.75
2005-03-01,20.41,0.78,0.0,-14.75,34.25
2005-03-01,22.52,0.75,0.0,-14.75,34.75
2005-03-01,24.18,0.71,0.0,-14.75,35.25
2005-03-01,24.28,0.69,0.0,-14.75,35.75
2005-03-01,22.94,0.58,0.0,-14.25,33.25
2005-03-01,20.96,0.73,0.0,-14.25,33.75
2005-03-01,21.41,0.76,0.0,-14.25,34.25
2005-03-01,23.76,0.72,0.0,-14.25,34.75
2005-03-01,24.45,0.7,0.0,-14.25,35.25
2005-03-01,23.39,0.7,0.0,-14.25,35.75
2005-03-01,22.04,0.66,0.0,-13.75,33.25
2005-03-01,21.16,0.77,0.0,-13.75,33.75
2005-03-01,24.23,0.72,0.0,-13.75,34.25
2005-03-01,25.13,0.71,0.0,-13.75,34.75
2005-03-01,24.16,0.7,0.0,-13.75,35.25
2005-03-01,22.84,0.7,0.0,-13.75,35.75
2005-03-01,21.93,0.64,0.0,-13.25,33.25
2005-03-01,21.64,0.75,0.0,-13.25,33.75
2005-03-01,26.19,0.74,0.0,-13.25,34.25
2005-03-01,25.47,0.74,0.0,-13.25,34.75
2005-03-01,23.27,0.73,1.05,-13.25,35.25
2005-03-01,22.18,0.72,2.64,-13.25,35.75
2005-03-01,21.84,0.64,0.53,-12.75,33.25
2005-03-01,22.01,0.71,2.64,-12.75,33.75
2005-03-01,26.66,0.74,2.64,-12.75,34.25
2005-03-01,25.6,0.75,2.64,-12.75,34.75
2005-03-01,23.17,0.75,3.69,-12.75,35.25
2005-03-01,22.05,0.76,5.27,-12.75,35.75
2005-03-01,21.86,0.63,3.16,-12.25,33.25
2005-03-01,21.59,0.71,5.27,-12.25,33.75
2005-03-01,26.67,0.77,5.27,-12.25,34.25
2005-03-01,26.18,0.77,5.27,-12.25,34.75
2005-03-01,24.14,0.75,5.27,-12.25,35.25
2005-03-01,23.03,0.77,5.27,-12.25,35.75
2005-03-01,22.42,0.58,5.27,-11.75,33.25
2005-03-01,20.96,0.73,5.27,-11.75,33.75
2005-03-01,26.32,0.83,5.27,-11.75,34.25
2005-03-01,26.08,0.78,5.27,-11.75,34.75
2005-03-01,24.53,0.73,5.27,-11.75,35.25
2005-03-01,23.87,0.76,5.27,-11.75,35.75
2005-03-01,22.99,0.58,5.27,-11.25,33.25
2005-03-01,20.63,0.75,5.27,-11.25,33.75
2005-03-01,26.03,0.83,5.27,-11.25,34.25
2005-03-01,25.12,0.74,5.27,-11.25,34.75
2005-03-01,23.5,0.69,5.27,-11.25,35.25
2005-03-01,23.42,0.7,5.8,-11.25,35.75
2005-03-01,22.68,0.62,5.27,-10.75,33.25
2005-03-01,20.17,0.75,5.27,-10.75,33.75
2005-03-01,26.03,0.79,5.27,-10.75,34.25
2005-03-01,24.71,0.71,5.27,-10.75,34.75
2005-03-01,22.63,0.68,6.33,-10.75,35.25
2005-03-01,22.44,0.7,8.44,-10.75,35.75
2005-03-01,22.21,0.68,5.27,-10.25,33.25
2005-03-01,21.5,0.74,5.27,-10.25,33.75
2005-03-01,25.61,0.75,5.27,-10.25,34.25
2005-03-01,23.81,0.75,5.27,-10.25,34.75
2005-03-01,22.08,0.78,6.33,-10.25,35.25
2005-03-01,22.41,0.8,7.91,-10.25,35.75
2005-03-01,21.31,0.67,7.38,-9.75,33.25
2005-03-01,22.45,0.7,5.27,-9.75,33.75
2005-03-01,22.22,0.7,5.27,-9.75,34.25
2005-03-01,20.73,0.81,5.27,-9.75,34.75
2005-03-01,20.98,0.89,5.27,-9.75,35.25
2005-03-01,22.89,0.87,5.27,-9.75,35.75
2005-03-01,19.99,0.63,7.38,-9.25,33.25
2005-03-01,19.71,0.75,5.27,-9.25,33.75
2005-03-01,19.14,0.74,5.27,-9.25,34.25
2005-03-01,19.02,0.84,6.86,-9.25,34.75
2005-03-01,20.63,0.88,7.91,-9.25,35.25
2005-03-01,23.25,0.82,7.38,-9.25,35.75
2005-04-01,26.06,0.39,0.0,-16.75,33.25
2005-04-01,26.3,0.43,0.0,-16.75,33.75
2005-04-01,26.86,0.48,0.0,-16.75,34.25
2005-04-01,27.09,0.52,0.0,-16.75,34.75
2005-04-01,26.3,0.53,0.0,-16.75,35.25
2005-04-01,24.93,0.52,0.0,-16.75,35.75
2005-04-01,26.68,0.47,0.0,-16.25,33.25
2005-04-01,26.9,0.46,0.0,-16.25,33.75
2005-04-01,26.6,0.46,0.0,-16.25,34.25
2005-04-01,26.19,0.52,0.0,-16.25,34.75
2005-04-01,24.78,0.58,0.0,-16.25,35.25
2005-04-01,23.12,0.6,0.0,-16.25,35.75
2005-04-01,26.34,0.47,0.0,-15.75,33.25
2005-04-01,25.91,0.45,0.0,-15.75,33.75
2005-04-01,24.39,0.49,0.0,-15.75,34.25
2005-04-01,24.07,0.53,0.0,-15.75,34.75
2005-04-01,23.4,0.59,0.0,-15.75,35.25
2005-04-01,22.44,0.63,0.0,-15.75,35.75
2005-04-01,25.46,0.42,0.0,-15.25,33.25
2005-04-01,23.33,0.56,0.0,-15.25,33.75
2005-04-01,21.06,0.63,0.0,-15.25,34.25
2005-04-01,22.12,0.62,0.0,-15.25,34.75
2005-04-01,23.34,0.62,0.0,-15.25,35.25
2005-04-01,23.45,0.63,0.0,-15.25,35.75
2005-04-01,24.04,0.45,0.0,-14.75,33.25
2005-04-01,20.87,0.64,0.0,-14.75,33.75
2005-04-01,19.23,0.7,0.0,-14.75,34.25
2005-04-01,21.62,0.68,0.0,-14.75,34.75
2005-04-01,23.38,0.65,0.0,-14.75,35.25
2005-04-01,23.25,0.64,0.0,-14.75,35.75
2005-04-01,22.38,0.53,0.0,-14.25,33.25
2005-04-01,20.17,0.66,0.0,-14.25,33.75
2005-04-01,20.29,0.69,0.0,-14.25,34.25
2005-04-01,22.86,0.66,0.0,-14.25,34.75
2005-04-01,23.66,0.64,0.0,-14.25,35.25
2005-04-01,22.47,0.65,0.0,-14.25,35.75
2005-04-01,21.35,0.6,0.0,-13.75,33.25
2005-04-01,20.19,0.7,0.0,-13.75,33.75
2005-04-01,23.39,0.63,0.0,-13.75,34.25
2005-04-01,24.34,0.63,0.0,-13.75,34.75
2005-04-01,23.26,0.65,0.0,-13.75,35.25
2005-04-01,21.75,0.66,0.0,-13.75,35.75
2005-04-01,21.07,0.57,0.0,-13.25,33.25
2005-04-01,20.56,0.67,0.0,-13.25,33.75
2005-04-01,25.52,0.62,0.0,-13.25,34.25
2005-04-01,24.75,0.64,0.0,-13.25,34.75
2005-04-01,22.21,0.67,0.0,-13.25,35.25
2005-04-01,20.79,0.7,0.0,-13.25,35.75
2005-04-01,20.89,0.56,0.0,-12.75,33.25
2005-04-01,20.88,0.64,0.0,-12.75,33.75
2005-04-01,25.95,0.62,0.0,-12.75,34.25
2005-04-01,24.85,0.65,0.0,-12.75,34.75
2005-04-01,22.03,0.69,0.0,-12.75,35.25
2005-04-01,20.5,0.73,0.0,-12.75,35.75
2005-04-01,21.05,0.55,0.0,-12.25,33.25
2005-04-01,20.42,0.65,0.0,-12.25,33.75
2005-04-01,25.81,0.66,0.0,-12.25,34.25
2005-04-01,25.33,0.67,0.0,-12.25,34.75
2005-04-01,23.0,0.7,0.0,-12.25,35.25
2005-04-01,21.48,0.74,0.0,-12.25,35.75
2005-04-01,21.97,0.5,0.0,-11.75,33.25
2005-04-01,19.86,0.67,0.0,-11.75,33.75
2005-04-01,25.47,0.71,0.0,-11.75,34.25
2005-04-01,25.14,0.68,0.0,-11.75,34.75
2005-04-01,23.38,0.68,0.0,-11.75,35.25
2005-04-01,22.53,0.72,0.0,-11.75,35.75
2005-04-01,22.79,0.51,0.0,-11.25,33.25
2005-04-01,19.61,0.69,0.0,-11.25,33.75
2005-04-01,25.27,0.72,0.0,-11.25,34.25
2005-04-01,24.23,0.65,0.0,-11.25,34.75
2005-04-01,22.45,0.62,0.0,-11.25,35.25
2005-04-01,22.31,0.66,0.0,-11.25,35.75
2005-04-01,22.49,0.54,0.0,-10.75,33.25
2005-04-01,19.27,0.69,0.0,-10.75,33.75
2005-04-01,25.33,0.7,0.0,-10.75,34.25
2005-04-01,24.01,0.61,0.0,-10.75,34.75
2005-04-01,21.77,0.6,0.0,-10.75,35.25
2005-04-01,21.37,0.65,0.0,-10.75,35.75
2005-04-01,21.74,0.61,0.0,-10.25,33.25
2005-04-01,20.87,0.68,0.0,-10.25,33.75
2005-04-01,25.06,0.68,0.0,-10.25,34.25
2005-04-01,23.15,0.66,0.0,-10.25,34.75
2005-04-01,21.19,0.69,0.0,-10.25,35.25
2005-04-01,21.34,0.72,0.0,-10.25,35.75
2005-04-01,20.56,0.62,0.0,-9.75,33.25
2005-04-01,21.85,0.65,0.0,-9.75,33.75
2005-04-01,21.71,0.63,0.0,-9.75,34.25
2005-04-01,19.96,0.74,0.0,-9.75,34.75
2005-04-01,20.03,0.81,0.0,-9.75,35.25
2005-04-01,21.96,0.78,0.0,-9.75,35.75
2005-04-01,19.43,0.6,0.0,-9.25,33.25
2005-04-01,19.07,0.73,0.0,-9.25,33.75
2005-04-01,18.56,0.69,0.0,-9.25,34.25
2005-04-01,18.25,0.79,0.0,-9.25,34.75
2005-04-01,19.83,0.83,0.0,-9.25,35.25
2005-04-01,22.58,0.76,0.0,-9.25,35.75
2005-05-01,23.35,0.39,0.0,-16.75,33.25
2005-05-01,23.59,0.43,0.0,-16.75,33.75
2005-05-01,24.18,0.47,0.0,-16.75,34.25
2005-05-01,24.37,0.52,0.0,-16.75,34.75
2005-05-01,23.76,0.52,0.0,-16.75,35.25
2005-05-01,22.71,0.52,0.0,-16.75,35.75
2005-05-01,23.8,0.47,0.0,-16.25,33.25
2005-05-01,24.06,0.46,0.0,-16.25,33.75
2005-05-01,23.86,0.45,0.0,-16.25,34.25
2005-05-01,23.5,0.51,0.0,-16.25,34.75
2005-05-01,22.32,0.57,0.0,-16.25,35.25
2005-05-01,20.94,0.59,0.0,-16.25,35.75
2005-05-01,23.36,0.47,0.0,-15.75,33.25
2005-05-01,23.08,0.45,0.0,-15.75,33.75
2005-05-01,21.73,0.48,0.0,-15.75,34.25
2005-05-01,21.58,0.52,0.0,-15.75,34.75
2005-05-01,21.13,0.57,0.0,-15.75,35.25
2005-05-01,20.32,0.61,0.0,-15.75,35.75
2005-05-01,22.55,0.42,0.0,-15.25,33.25
2005-05-01,20.74,0.55,0.0,-15.25,33.75
2005-05-01,18.69,0.61,0.0,-15.25,34.25
2005-05-01,19.86,0.6,0.0,-15.25,34.75
2005-05-01,21.13,0.59,0.0,-15.25,35.25
2005-05-01,21.26,0.6,0.0,-15.25,35.75
2005-05-01,21.35,0.44,0.0,-14.75,33.25
2005-05-01,18.62,0.62,0.0,-14.75,33.75
2005-05-01,17.04,0.67,0.0,-14.75,34.25
2005-05-01,19.49,0.64,0.0,-14.75,34.75
2005-05-01,21.24,0.62,0.0,-14.75,35.25
2005-05-01,21.1,0.61,0.0,-14.75,35.75
2005-05-01,19.99,0.52,0.0,-14.25,33.25
2005-05-01,18.14,0.63,0.0,-14.25,33.75
2005-05-01,18.22,0.65,0.0,-14.25,34.25
2005-05-01,20.72,0.62,0.0,-14.25,34.75
2005-05-01,21.5,0.62,0.0,-14.25,35.25
2005-05-01,20.41,0.62,0.0,-14.25,35.75
2005-05-01,19.23,0.57,0.0,-13.75,33.25
2005-05-01,18.29,0.65,0.0,-13.75,33.75
2005-05-01,21.48,0.58,0.0,-13.75,34.25
2005-05-01,22.25,0.59,0.0,-13.75,34.75
2005-05-01,21.16,0.62,0.0,-13.75,35.25
2005-05-01,19.87,0.64,0.0,-13.75,35.75
2005-05-01,19.18,0.53,0.0,-13.25,33.25
2005-05-01,18.71,0.62,0.0,-13.25,33.75
2005-05-01,23.64,0.56,0.0,-13.25,34.25
2005-05-01,22.83,0.59,0.0,-13.25,34.75
2005-05-01,20.31,0.64,0.0,-13.25,35.25
2005-05-01,19.02,0.66,0.0,-13.25,35.75
2005-05-01,19.25,0.52,0.0,-12.75,33.25
2005-05-01,19.05,0.59,0.0,-12.75,33.75
2005-05-01,24.18,0.56,0.0,-12.75,34.25
2005-05-01,23.24,0.59,0.0,-12.75,34.75
2005-05-01,20.42,0.64,0.0,-12.75,35.25
2005-05-01,18.78,0.68,0.0,-12.75,35.75
2005-05-01,19.6,0.5,0.0,-12.25,33.25
2005-05-01,18.56,0.6,0.0,-12.25,33.75
2005-05-01,24.1,0.58,0.0,-12.25,34.25
2005-05-01,23.9,0.6,0.0,-12.25,34.75
2005-05-01,21.61,0.64,0.0,-12.25,35.25
2005-05-01,19.89,0.68,0.0,-12.25,35.75
2005-05-01,20.61,0.46,0.0,-11.75,33.25
2005-05-01,18.02,0.61,0.0,-11.75,33.75
2005-05-01,23.86,0.62,0.0,-11.75,34.25
2005-05-01,23.66,0.6,0.0,-11.75,34.75
2005-05-01,21.97,0.61,0.0,-11.75,35.25
2005-05-01,21.08,0.66,0.0,-11.75,35.75
2005-05-01,21.45,0.47,0.0,-11.25,33.25
2005-05-01,17.85,0.62,0.0,-11.25,33.75
2005-05-01,23.74,0.62,0.0,-11.25,34.25
2005-05-01,22.8,0.56,0.0,-11.25,34.75
2005-05-01,21.03,0.55,0.0,-11.25,35.25
2005-05-01,20.85,0.6,0.0,-11.25,35.75
2005-05-01,21.29,0.49,0.0,-10.75,33.25
2005-05-01,17.56,0.62,0.0,-10.75,33.75
2005-05-01,23.82,0.61,0.0,-10.75,34.25
2005-05-01,22.87,0.52,0.0,-10.75,34.75
2005-05-01,20.66,0.51,0.0,-10.75,35.25
2005-05-01,20.02,0.56,0.0,-10.75,35.75
2005-05-01,20.47,0.54,0.0,-10.25,33.25
2005-05-01,19.31,0.6,0.0,-10.25,33.75
2005-05-01,23.66,0.59,0.0,-10.25,34.25
2005-05-01,22.2,0.55,0.0,-10.25,34.75
2005-05-01,20.39,0.55,0.0,-10.25,35.25
2005-05-01,20.34,0.57,0.0,-10.25,35.75
2005-05-01,18.92,0.55,0.0,-9.75,33.25
2005-05-01,20.28,0.58,0.0,-9.75,33.75
2005-05-01,20.41,0.55,0.0,-9.75,34.25
2005-05-01,18.78,0.61,0.0,-9.75,34.75
2005-05-01,18.97,0.64,0.0,-9.75,35.25
2005-05-01,21.03,0.6,0.0,-9.75,35.75
2005-05-01,17.95,0.52,0.0,-9.25,33.25
2005-05-01,17.46,0.67,0.0,-9.25,33.75
2005-05-01,17.39,0.58,0.0,-9.25,34.25
2005-05-01,16.86,0.67,0.0,-9.25,34.75
2005-05-01,18.34,0.71,0.0,-9.25,35.25
2005-05-01,21.42,0.63,0.0,-9.25,35.75
2005-06-01,21.95,0.39,0.0,-16.75,33.25
2005-06-01,22.25,0.43,0.0,-16.75,33.75
2005-06-01,22.79,0.47,0.0,-16.75,34.25
2005-06-01,23.13,0.52,0.0,-16.75,34.75
2005-06-01,22.66,0.52,0.0,-16.75,35.25
2005-06-01,21.69,0.51,0.0,-16.75,35.75
2005-06-01,22.33,0.47,0.0,-16.25,33.25
2005-06-01,22.69,0.46,0.0,-16.25,33.75
2005-06-01,22.57,0.45,0.0,-16.25,34.25
2005-06-01,22.34,0.51,0.0,-16.25,34.75
2005-06-01,21.26,0.57,0.0,-16.25,35.25
2005-06-01,19.98,0.58,0.0,-16.25,35.75
2005-06-01,21.91,0.47,0.0,-15.75,33.25
2005-06-01,21.76,0.45,0.0,-15.75,33.75
2005-06-01,20.65,0.48,0.0,-15.75,34.25
2005-06-01,20.59,0.52,0.0,-15.75,34.75
2005-06-01,20.23,0.56,0.0,-15.75,35.25
2005-06-01,19.54,0.59,0.0,-15.75,35.75
2005-06-01,21.19,0.42,0.0,-15.25,33.25
2005-06-01,19.57,0.55,0.0,-15.25,33.75
2005-06-01,17.82,0.6,0.0,-15.25,34.25
2005-06-01,19.09,0.59,0.0,-15.25,34.75
2005-06-01,20.44,0.58,0.0,-15.25,35.25
2005-06-01,20.68,0.59,0.0,-15.25,35.75
2005-06-01,20.07,0.44,0.0,-14.75,33.25
2005-06-01,17.52,0.62,0.0,-14.75,33.75
2005-06-01,16.32,0.65,0.0,-14.75,34.25
2005-06-01,18.88,0.63,0.0,-14.75,34.75
2005-06-01,20.66,0.61,0.0,-14.75,35.25
2005-06-01,20.49,0.59,0.0,-14.75,35.75
2005-06-01,18.78,0.51,0.0,-14.25,33.25
2005-06-01,17.01,0.62,0.0,-14.25,33.75
2005-06-01,17.46,0.63,0.0,-14.25,34.25
2005-06-01,20.05,0.61,0.0,-14.25,34.75
2005-06-01,20.78,0.6,0.0,-14.25,35.25
2005-06-01,19.59,0.6,0.0,-14.25,35.75
2005-06-01,18.13,0.56,0.0,-13.75,33.25
2005-06-01,17.3,0.63,0.0,-13.75,33.75
2005-06-01,20.68,0.57,0.0,-13.75,34.25
2005-06-01,21.5,0.58,0.0,-13.75,34.75
2005-06-01,20.32,0.6,0.0,-13.75,35.25
2005-06-01,18.91,0.62,0.0,-13.75,35.75
2005-06-01,18.15,0.51,0.0,-13.25,33.25
2005-06-01,17.92,0.59,0.0,-13.25,33.75
2005-06-01,22.89,0.56,0.0,-13.25,34.25
2005-06-01,22.06,0.58,0.0,-13.25,34.75
2005-06-01,19.44,0.62,0.0,-13.25,35.25
2005-06-01,18.03,0.64,0.0,-13.25,35.75
2005-06-01,18.22,0.5,0.0,-12.75,33.25
2005-06-01,18.22,0.56,0.0,-12.75,33.75
2005-06-01,23.31,0.55,0.0,-12.75,34.25
2005-06-01,22.32,0.58,0.0,-12.75,34.75
2005-06-01,19.45,0.62,0.0,-12.75,35.25
2005-06-01,17.79,0.65,0.0,-12.75,35.75
2005-06-01,18.49,0.48,0.0,-12.25,33.25
2005-06-01,17.49,0.58,0.0,-12.25,33.75
2005-06-01,23.06,0.56,0.0,-12.25,34.25
2005-06-01,22.82,0.59,0.0,-12.25,34.75
2005-06-01,20.52,0.62,0.0,-12.25,35.25
2005-06-01,18.9,0.64,0.0,-12.25,35.75
2005-06-01,19.37,0.44,0.0,-11.75,33.25
2005-06-01,16.86,0.59,0.0,-11.75,33.75
2005-06-01,22.85,0.59,0.0,-11.75,34.25
2005-06-01,22.6,0.58,0.0,-11.75,34.75
2005-06-01,20.86,0.59,0.0,-11.75,35.25
2005-06-01,20.07,0.63,0.0,-11.75,35.75
2005-06-01,20.24,0.45,0.0,-11.25,33.25
2005-06-01,16.76,0.58,0.0,-11.25,33.75
2005-06-01,22.79,0.59,0.0,-11.25,34.25
2005-06-01,21.78,0.53,0.0,-11.25,34.75
2005-06-01,19.97,0.52,0.0,-11.25,35.25
2005-06-01,19.86,0.57,0.0,-11.25,35.75
2005-06-01,20.13,0.48,0.0,-10.75,33.25
2005-06-01,16.41,0.58,0.0,-10.75,33.75
2005-06-01,22.83,0.57,0.0,-10.75,34.25
2005-06-01,21.79,0.49,0.0,-10.75,34.75
2005-06-01,19.53,0.47,0.0,-10.75,35.25
2005-06-01,18.95,0.51,0.0,-10.75,35.75
2005-06-01,19.25,0.5,0.0,-10.25,33.25
2005-06-01,18.09,0.56,0.0,-10.25,33.75
2005-06-01,22.55,0.56,0.0,-10.25,34.25
2005-06-01,21.06,0.5,0.0,-10.25,34.75
2005-06-01,19.29,0.48,0.0,-10.25,35.25
2005-06-01,19.34,0.5,0.0,-10.25,35.75
2005-06-01,17.58,0.5,0.0,-9.75,33.25
2005-06-01,18.93,0.53,0.0,-9.75,33.75
2005-06-01,19.06,0.5,0.0,-9.75,34.25
2005-06-01,17.45,0.53,0.0,-9.75,34.75
2005-06-01,17.87,0.54,0.0,-9.75,35.25
2005-06-01,20.29,0.5,0.0,-9.75,35.75
2005-06-01,16.46,0.49,0.0,-9.25,33.25
2005-06-01,15.79,0.63,0.0,-9.25,33.75
2005-06-01,16.0,0.51,0.0,-9.25,34.25
2005-06-01,15.34,0.58,0.0,-9.25,34.75
2005-06-01,17.03,0.62,0.0,-9.25,35.25
2005-06-01,20.69,0.55,0.0,-9.25,35.75
2005-07-01,20.63,0.39,0.0,-16.75,33.25
2005-07-01,20.91,0.43,0.0,-16.75,33.75
2005-07-01,21.45,0.47,0.0,-16.75,34.25
2005-07-01,21.73,0.52,0.0,-16.75,34.75
2005-07-01,21.29,0.52,0.0,-16.75,35.25
2005-07-01,20.41,0.51,0.0,-16.75,35.75
2005-07-01,21.05,0.47,0.0,-16.25,33.25
2005-07-01,21.3,0.46,0.0,-16.25,33.75
2005-07-01,21.08,0.45,0.0,-16.25,34.25
2005-07-01,20.78,0.51,0.0,-16.25,34.75
2005-07-01,19.73,0.56,0.0,-16.25,35.25
2005-07-01,18.55,0.58,0.0,-16.25,35.75
2005-07-01,20.51,0.47,0.0,-15.75,33.25
2005-07-01,20.2,0.45,0.0,-15.75,33.75
2005-07-01,19.04,0.49,0.0,-15.75,34.25
2005-07-01,18.97,0.52,0.0,-15.75,34.75
2005-07-01,18.64,0.56,0.0,-15.75,35.25
2005-07-01,18.03,0.59,0.0,-15.75,35.75
2005-07-01,19.61,0.42,0.0,-15.25,33.25
2005-07-01,17.91,0.55,0.0,-15.25,33.75
2005-07-01,16.26,0.61,0.0,-15.25,34.25
2005-07-01,17.52,0.59,0.0,-15.25,34.75
2005-07-01,18.89,0.58,0.0,-15.25,35.25
2005-07-01,19.22,0.59,0.0,-15.25,35.75
2005-07-01,18.5,0.44,0.0,-14.75,33.25
2005-07-01,16.1,0.62,0.0,-14.75,33.75
2005-07-01,14.98,0.65,0.0,-14.75,34.25
2005-07-01,17.46,0.62,0.0,-14.75,34.75
2005-07-01,19.26,0.6,0.0,-14.75,35.25
2005-07-01,19.28,0.59,0.0,-14.75,35.75
2005-07-01,17.55,0.51,0.0,-14.25,33.25
2005-07-01,15.97,0.61,0.0,-14.25,33.75
2005-07-01,16.31,0.62,0.0,-14.25,34.25
2005-07-01,18.76,0.6,0.0,-14.25,34.75
2005-07-01,19.61,0.6,0.0,-14.25,35.25
2005-07-01,18.72,0.6,0.0,-14.25,35.75
2005-07-01,17.22,0.55,0.0,-13.75,33.25
2005-07-01,16.38,0.61,0.0,-13.75,33.75
2005-07-01,19.39,0.56,0.0,-13.75,34.25
2005-07-01,20.18,0.57,0.0,-13.75,34.75
2005-07-01,19.24,0.6,0.0,-13.75,35.25
2005-07-01,18.14,0.61,0.0,-13.75,35.75
2005-07-01,17.26,0.5,0.0,-13.25,33.25
2005-07-01,16.85,0.58,0.0,-13.25,33.75
2005-07-01,21.33,0.55,0.0,-13.25,34.25
2005-07-01,20.66,0.58,0.0,-13.25,34.75
2005-07-01,18.38,0.61,0.0,-13.25,35.25
2005-07-01,17.24,0.62,0.0,-13.25,35.75
2005-07-01,17.16,0.49,0.0,-12.75,33.25
2005-07-01,17.0,0.55,0.0,-12.75,33.75
2005-07-01,21.75,0.55,0.0,-12.75,34.25
2005-07-01,21.05,0.58,0.0,-12.75,34.75
2005-07-01,18.58,0.61,0.0,-12.75,35.25
2005-07-01,17.16,0.63,0.0,-12.75,35.75
2005-07-01,17.22,0.47,0.0,-12.25,33.25
2005-07-01,16.24,0.57,0.0,-12.25,33.75
2005-07-01,21.64,0.56,0.0,-12.25,34.25
2005-07-01,21.75,0.59,0.0,-12.25,34.75
2005-07-01,19.88,0.61,0.0,-12.25,35.25
2005-07-01,18.51,0.62,0.0,-12.25,35.75
2005-07-01,17.91,0.44,0.0,-11.75,33.25
2005-07-01,15.53,0.58,0.0,-11.75,33.75
2005-07-01,21.42,0.6,0.0,-11.75,34.25
2005-07-01,21.53,0.58,0.0,-11.75,34.75
2005-07-01,20.24,0.58,0.0,-11.75,35.25
2005-07-01,19.74,0.61,0.0,-11.75,35.75
2005-07-01,18.58,0.45,0.0,-11.25,33.25
2005-07-01,15.32,0.58,0.0,-11.25,33.75
2005-07-01,21.36,0.59,0.0,-11.25,34.25
2005-07-01,20.67,0.52,0.0,-11.25,34.75
2005-07-01,19.26,0.51,0.0,-11.25,35.25
2005-07-01,19.41,0.55,0.0,-11.25,35.75
2005-07-01,18.38,0.47,0.0,-10.75,33.25
2005-07-01,14.99,0.57,0.0,-10.75,33.75
2005-07-01,21.52,0.56,0.0,-10.75,34.25
2005-07-01,20.72,0.48,0.0,-10.75,34.75
2005-07-01,18.77,0.45,0.0,-10.75,35.25
2005-07-01,18.43,0.48,0.0,-10.75,35.75
2005-07-01,17.88,0.49,0.0,-10.25,33.25
2005-07-01,16.82,0.55,0.0,-10.25,33.75
2005-07-01,21.31,0.55,0.0,-10.25,34.25
2005-07-01,20.02,0.48,0.0,-10.25,34.75
2005-07-01,18.53,0.45,0.0,-10.25,35.25
2005-07-01,18.83,0.46,0.0,-10.25,35.75
2005-07-01,16.58,0.47,0.0,-9.75,33.25
2005-07-01,17.85,0.51,0.0,-9.75,33.75
2005-07-01,17.81,0.48,0.0,-9.75,34.25
2005-07-01,16.36,0.49,0.0,-9.75,34.75
2005-07-01,17.13,0.48,0.0,-9.75,35.25
2005-07-01,19.87,0.46,0.0,-9.75,35.75
2005-07-01,15.39,0.46,0.0,-9.25,33.25
2005-07-01,14.68,0.6,0.0,-9.25,33.75
2005-07-01,14.81,0.48,0.0,-9.25,34.25
